ID,Timestamp,Brand,Type
509,9/16/2022,Itel,ORGANIC
510,9/16/2022,Itel,ORGANIC
511,9/16/2022,Itel,ORGANIC
512,9/16/2022,Realme,ORGANIC
513,9/16/2022,Itel,ORGANIC
514,9/16/2022,Vivo,ORGANIC
515,9/16/2022,Samsung,ORGANIC
516,9/16/2022,Infinix,ORGANIC
517,9/16/2022,Nokia,ORGANIC
518,9/16/2022,Xiaomi,PAID
519,9/16/2022,Infinix,PAID
520,9/16/2022,Infinix,PAID
521,9/16/2022,Vivo,PAID
522,9/16/2022,Vivo,PAID
523,9/16/2022,Vivo,ORGANIC
524,9/16/2022,Samsung,PAID
525,9/16/2022,Tecno,PAID
526,9/16/2022,Infinix,PAID
527,9/16/2022,Realme,PAID
528,9/16/2022,Nokia,PAID
529,9/16/2022,Samsung,PAID
530,9/16/2022,Samsung,PAID
532,9/16/2022,Realme,PAID
533,9/16/2022,Xiaomi,ORGANIC
531,9/16/2022,Vivo,PAID
534,9/16/2022,Infinix,PAID
535,9/16/2022,Vivo,PAID
536,9/16/2022,Tecno,ORGANIC
537,9/16/2022,Samsung,ORGANIC
557,9/16/2022,Xiaomi,ORGANIC
573,9/16/2022,Samsung,ORGANIC
538,9/16/2022,Itel,ORGANIC
558,9/16/2022,Xiaomi,PAID
539,9/16/2022,Realme,ORGANIC
540,9/16/2022,Xiaomi,ORGANIC
559,9/16/2022,Xiaomi,PAID
541,9/16/2022,Xiaomi,ORGANIC
560,9/16/2022,Infinix,ORGANIC
542,9/16/2022,Vivo,ORGANIC
569,9/16/2022,Xiaomi,ORGANIC
543,9/16/2022,Samsung,ORGANIC
561,9/16/2022,Xiaomi,ORGANIC
544,9/16/2022,Vivo,ORGANIC
570,9/16/2022,Samsung,ORGANIC
545,9/16/2022,Samsung,ORGANIC
562,9/16/2022,Xiaomi,ORGANIC
546,9/16/2022,Realme,ORGANIC
547,9/16/2022,Samsung,PAID
548,9/16/2022,Vivo,ORGANIC
563,9/16/2022,Samsung,ORGANIC
549,9/16/2022,Xiaomi,ORGANIC
574,9/16/2022,Itel,ORGANIC
550,9/16/2022,Samsung,ORGANIC
564,9/16/2022,Infinix,ORGANIC
551,9/16/2022,Infinix,ORGANIC
571,9/16/2022,Infinix,ORGANIC
552,9/16/2022,Tecno,ORGANIC
565,9/16/2022,Vivo,ORGANIC
553,9/16/2022,Samsung,PAID
554,9/16/2022,Infinix,ORGANIC
575,9/16/2022,Infinix,ORGANIC
555,9/16/2022,Infinix,ORGANIC
566,9/16/2022,Vivo,ORGANIC
556,9/16/2022,Samsung,ORGANIC
572,9/16/2022,Realme,ORGANIC
578,9/16/2022,Xiaomi,ORGANIC
567,9/16/2022,Samsung,PAID
568,9/16/2022,Samsung,ORGANIC
576,9/16/2022,Infinix,PAID
579,9/16/2022,Infinix,ORGANIC
580,9/16/2022,Infinix,ORGANIC
581,9/16/2022,Infinix,ORGANIC
748,9/17/2022,Realme,PAID
749,9/17/2022,Xiaomi,PAID
750,9/17/2022,Tecno,PAID
752,9/17/2022,Samsung,PAID
753,9/17/2022,Samsung,ORGANIC
754,9/17/2022,Samsung,ORGANIC
765,9/17/2022,Vivo,PAID
755,9/17/2022,Vivo,PAID
756,9/17/2022,Nokia,PAID
757,9/17/2022,Vivo,PAID
759,9/17/2022,Nokia,PAID
761,9/17/2022,Samsung,PAID
762,9/17/2022,Tecno,PAID
763,9/17/2022,Vivo,PAID
766,9/17/2022,Itel,PAID
792,9/17/2022,Samsung,ORGANIC
769,9/17/2022,Vivo,ORGANIC
793,9/17/2022,Realme,PAID
768,9/17/2022,Samsung,PAID
771,9/17/2022,Samsung,ORGANIC
794,9/17/2022,Itel,ORGANIC
770,9/17/2022,Vivo,PAID
772,9/17/2022,Realme,ORGANIC
834,9/17/2022,Realme,ORGANIC
773,9/17/2022,Vivo,PAID
775,9/17/2022,Realme,PAID
776,9/17/2022,Xiaomi,ORGANIC
796,9/17/2022,Samsung,PAID
777,9/17/2022,Samsung,PAID
673,9/8/2022,Huawei,PAID
798,9/17/2022,Itel,ORGANIC
803,9/17/2022,Infinix,PAID
782,9/17/2022,Itel,PAID
784,9/17/2022,Samsung,ORGANIC
816,9/17/2022,Nokia,ORGANIC
835,9/17/2022,Realme,ORGANIC
148,9/15/2022,Infinix,PAID
836,9/17/2022,Realme,ORGANIC
840,9/17/2022,Tecno,ORGANIC
778,9/17/2022,Infinix,PAID
833,9/17/2022,Realme,ORGANIC
839,9/17/2022,Nokia,ORGANIC
838,9/17/2022,Itel,ORGANIC
837,9/17/2022,Samsung,PAID
841,9/17/2022,Realme,ORGANIC
842,9/17/2022,Itel,ORGANIC
843,9/17/2022,Nokia,ORGANIC
844,9/17/2022,Xiaomi,PAID
774,9/17/2022,Dcode,PAID
845,9/17/2022,Realme,ORGANIC
804,9/17/2022,Samsung,PAID
846,9/17/2022,Vivo,ORGANIC
884,9/17/2022,Itel,ORGANIC
847,9/17/2022,Xiaomi,ORGANIC
877,9/17/2022,Nokia,ORGANIC
848,9/17/2022,Nokia,ORGANIC
892,9/17/2022,Tecno,ORGANIC
849,9/17/2022,Itel,ORGANIC
878,9/17/2022,Tecno,ORGANIC
850,9/17/2022,Samsung,PAID
851,9/17/2022,Xiaomi,PAID
852,9/17/2022,Tecno,PAID
853,9/17/2022,Samsung,PAID
854,9/17/2022,Infinix,PAID
855,9/17/2022,Samsung,PAID
856,9/17/2022,Itel,PAID
857,9/17/2022,Samsung,PAID
858,9/17/2022,Tecno,PAID
859,9/17/2022,Tecno,PAID
860,9/17/2022,Infinix,PAID
861,9/17/2022,Samsung,PAID
862,9/17/2022,Samsung,ORGANIC
863,9/17/2022,Nokia,ORGANIC
879,9/17/2022,Infinix,PAID
864,9/17/2022,Samsung,PAID
865,9/17/2022,Vivo,ORGANIC
866,9/17/2022,Realme,PAID
867,9/17/2022,Realme,PAID
868,9/17/2022,Tecno,PAID
869,9/17/2022,Infinix,PAID
870,9/17/2022,Xiaomi,ORGANIC
880,9/17/2022,Xiaomi,ORGANIC
871,9/17/2022,Infinix,ORGANIC
885,9/17/2022,Vivo,PAID
872,9/17/2022,Itel,ORGANIC
881,9/17/2022,Tecno,ORGANIC
873,9/17/2022,Realme,PAID
874,9/17/2022,Tecno,ORGANIC
886,9/17/2022,Samsung,PAID
875,9/17/2022,Vivo,ORGANIC
887,9/17/2022,Samsung,ORGANIC
876,9/17/2022,Vivo,ORGANIC
882,9/17/2022,Infinix,ORGANIC
891,9/17/2022,Samsung,ORGANIC
883,9/17/2022,Vivo,ORGANIC
889,9/17/2022,Samsung,PAID
888,9/17/2022,Tecno,ORGANIC
890,9/17/2022,Samsung,PAID
893,9/18/2022,Samsung,PAID
895,9/18/2022,Samsung,PAID
894,9/18/2022,Infinix,ORGANIC
679,9/8/2022,Samsung,PAID
142,9/15/2022,Samsung,PAID
896,9/18/2022,Samsung,ORGANIC
897,9/18/2022,Vivo,ORGANIC
898,9/18/2022,Samsung,PAID
899,9/18/2022,Vivo,PAID
900,9/18/2022,Samsung,PAID
902,9/18/2022,Samsung,PAID
903,9/18/2022,Xiaomi,PAID
904,9/18/2022,Itel,ORGANIC
919,9/18/2022,Infinix,PAID
905,9/18/2022,Vivo,PAID
906,9/18/2022,Tecno,ORGANIC
907,9/18/2022,Nokia,ORGANIC
925,9/18/2022,Infinix,ORGANIC
908,9/18/2022,Xiaomi,ORGANIC
939,9/18/2022,Vivo,PAID
909,9/18/2022,Infinix,ORGANIC
910,9/18/2022,Samsung,PAID
911,9/18/2022,Tecno,PAID
912,9/18/2022,Vivo,ORGANIC
927,9/18/2022,Samsung,PAID
913,9/18/2022,Vivo,ORGANIC
928,9/18/2022,Vivo,ORGANIC
914,9/18/2022,Realme,PAID
915,9/18/2022,Infinix,ORGANIC
926,9/18/2022,Realme,PAID
916,9/18/2022,Realme,ORGANIC
917,9/18/2022,Vivo,ORGANIC
930,9/18/2022,Xiaomi,PAID
918,9/18/2022,Dcode,ORGANIC
920,9/18/2022,Vivo,ORGANIC
921,9/18/2022,Infinix,ORGANIC
931,9/18/2022,Xiaomi,ORGANIC
922,9/18/2022,Samsung,ORGANIC
929,9/18/2022,Xiaomi,PAID
923,9/18/2022,Tecno,PAID
924,9/18/2022,Infinix,ORGANIC
935,9/18/2022,Samsung,PAID
932,9/18/2022,Samsung,PAID
933,9/18/2022,Samsung,PAID
934,9/18/2022,Infinix,PAID
936,9/18/2022,Xiaomi,PAID
937,9/18/2022,Samsung,PAID
938,9/18/2022,Realme,PAID
901,9/18/2022,Xiaomi,PAID
940,9/18/2022,Realme,PAID
941,9/18/2022,Infinix,PAID
942,9/18/2022,Tecno,PAID
943,9/18/2022,Realme,PAID
944,9/18/2022,Infinix,PAID
945,9/18/2022,Samsung,PAID
946,9/18/2022,Infinix,PAID
365,9/15/2022,Realme,PAID
947,9/18/2022,Vivo,PAID
948,9/18/2022,Samsung,PAID
949,9/18/2022,Samsung,PAID
950,9/18/2022,Nokia,PAID
951,9/18/2022,Samsung,PAID
952,9/18/2022,Samsung,PAID
977,9/18/2022,Infinix,ORGANIC
986,9/18/2022,Vivo,ORGANIC
954,9/18/2022,Infinix,ORGANIC
955,9/18/2022,Infinix,PAID
956,9/18/2022,Dcode,ORGANIC
978,9/18/2022,Dcode,ORGANIC
957,9/18/2022,Infinix,PAID
958,9/18/2022,Xiaomi,ORGANIC
991,9/18/2022,Vivo,ORGANIC
959,9/18/2022,Infinix,PAID
960,9/18/2022,Vivo,PAID
961,9/18/2022,Nokia,PAID
962,9/18/2022,Realme,PAID
963,9/18/2022,Itel,ORGANIC
964,9/18/2022,Infinix,ORGANIC
965,9/18/2022,Itel,PAID
966,9/18/2022,Nokia,ORGANIC
979,9/18/2022,Infinix,ORGANIC
987,9/18/2022,Itel,ORGANIC
995,9/18/2022,Infinix,ORGANIC
968,9/18/2022,Realme,ORGANIC
980,9/18/2022,Samsung,ORGANIC
969,9/18/2022,Itel,ORGANIC
988,9/18/2022,Vivo,ORGANIC
970,9/18/2022,Dcode,ORGANIC
981,9/18/2022,Nokia,ORGANIC
971,9/18/2022,Samsung,ORGANIC
992,9/18/2022,Itel,ORGANIC
972,9/18/2022,Vivo,ORGANIC
982,9/18/2022,Vivo,ORGANIC
973,9/18/2022,Tecno,ORGANIC
989,9/18/2022,Infinix,ORGANIC
974,9/18/2022,Vivo,ORGANIC
983,9/18/2022,Itel,ORGANIC
975,9/18/2022,Nokia,ORGANIC
996,9/18/2022,Vivo,ORGANIC
976,9/18/2022,Itel,ORGANIC
990,9/18/2022,Dcode,ORGANIC
984,9/18/2022,Itel,ORGANIC
994,9/18/2022,Itel,ORGANIC
985,9/18/2022,Itel,ORGANIC
993,9/18/2022,Nokia,ORGANIC
997,9/18/2022,Itel,ORGANIC
998,9/18/2022,Itel,ORGANIC
999,9/18/2022,Realme,ORGANIC
967,9/18/2022,Tecno,ORGANIC
1000,9/18/2022,Itel,ORGANIC
1024,9/18/2022,Realme,PAID
1001,9/18/2022,Infinix,ORGANIC
1026,9/18/2022,Itel,ORGANIC
1002,9/18/2022,Samsung,ORGANIC
1003,9/18/2022,Itel,ORGANIC
1027,9/18/2022,Samsung,PAID
1004,9/18/2022,Infinix,ORGANIC
1028,9/18/2022,Samsung,PAID
1005,9/18/2022,Samsung,ORGANIC
1029,9/18/2022,Vivo,PAID
1006,9/18/2022,Infinix,ORGANIC
1007,9/18/2022,Itel,ORGANIC
1030,9/18/2022,Samsung,PAID
1008,9/18/2022,Itel,ORGANIC
1009,9/18/2022,Samsung,ORGANIC
1044,9/18/2022,Nokia,ORGANIC
1010,9/18/2022,Samsung,ORGANIC
1037,9/18/2022,Nokia,ORGANIC
1011,9/18/2022,Nokia,ORGANIC
1031,9/18/2022,Itel,ORGANIC
1012,9/18/2022,Samsung,ORGANIC
1032,9/18/2022,Itel,ORGANIC
1013,9/18/2022,Samsung,ORGANIC
1042,9/18/2022,Infinix,ORGANIC
1014,9/18/2022,Samsung,ORGANIC
1033,9/18/2022,Samsung,ORGANIC
1015,9/18/2022,Samsung,ORGANIC
1038,9/18/2022,Itel,ORGANIC
1016,9/18/2022,Samsung,ORGANIC
1034,9/18/2022,Infinix,ORGANIC
1017,9/18/2022,Samsung,ORGANIC
1046,9/18/2022,Infinix,ORGANIC
1018,9/18/2022,Itel,ORGANIC
1035,9/18/2022,Samsung,ORGANIC
1019,9/18/2022,Samsung,ORGANIC
1039,9/18/2022,Nokia,ORGANIC
1020,9/18/2022,Samsung,ORGANIC
1021,9/18/2022,Xiaomi,ORGANIC
1022,9/18/2022,Vivo,PAID
1023,9/18/2022,Vivo,ORGANIC
1025,9/18/2022,Vivo,PAID
1043,9/18/2022,Realme,ORGANIC
1036,9/18/2022,Samsung,ORGANIC
1047,9/18/2022,Samsung,ORGANIC
1040,9/18/2022,Samsung,ORGANIC
1045,9/18/2022,Tecno,ORGANIC
1041,9/18/2022,Samsung,ORGANIC
1048,9/18/2022,Infinix,ORGANIC
1049,9/18/2022,Samsung,ORGANIC
1050,9/18/2022,Samsung,ORGANIC
1051,9/18/2022,Itel,ORGANIC
1088,9/18/2022,Vivo,ORGANIC
1052,9/18/2022,Samsung,ORGANIC
1078,9/18/2022,Nokia,ORGANIC
1053,9/18/2022,Samsung,ORGANIC
1054,9/18/2022,Samsung,ORGANIC
1079,9/18/2022,Infinix,ORGANIC
1055,9/18/2022,Samsung,ORGANIC
1094,9/18/2022,Samsung,PAID
1056,9/18/2022,Samsung,ORGANIC
1080,9/18/2022,Itel,ORGANIC
1057,9/18/2022,Infinix,ORGANIC
1089,9/18/2022,Itel,ORGANIC
1058,9/18/2022,Infinix,ORGANIC
1081,9/18/2022,Infinix,ORGANIC
1059,9/18/2022,Infinix,ORGANIC
1090,9/18/2022,Samsung,ORGANIC
1060,9/18/2022,Infinix,ORGANIC
1082,9/18/2022,Itel,ORGANIC
1061,9/18/2022,Infinix,ORGANIC
1062,9/18/2022,Infinix,ORGANIC
1083,9/18/2022,Tecno,ORGANIC
1063,9/18/2022,Tecno,ORGANIC
1084,9/18/2022,Infinix,ORGANIC
1064,9/18/2022,Samsung,PAID
1065,9/18/2022,Samsung,PAID
1066,9/18/2022,Itel,ORGANIC
1091,9/18/2022,Xiaomi,PAID
1067,9/18/2022,Infinix,ORGANIC
1085,9/18/2022,Infinix,ORGANIC
1068,9/18/2022,Nokia,ORGANIC
1092,9/18/2022,Samsung,PAID
1069,9/18/2022,Samsung,ORGANIC
1070,9/18/2022,Vivo,ORGANIC
1071,9/18/2022,Infinix,ORGANIC
1072,9/18/2022,Realme,ORGANIC
1073,9/18/2022,Nokia,ORGANIC
1086,9/18/2022,Vivo,ORGANIC
1074,9/18/2022,Infinix,ORGANIC
1093,9/18/2022,Nokia,ORGANIC
1075,9/18/2022,Infinix,ORGANIC
1087,9/18/2022,Infinix,ORGANIC
1076,9/18/2022,Infinix,ORGANIC
1077,9/18/2022,Infinix,ORGANIC
1095,9/18/2022,Samsung,PAID
1096,9/18/2022,Itel,ORGANIC
1097,9/18/2022,Samsung,ORGANIC
1098,9/18/2022,Tecno,PAID
1099,9/18/2022,Vivo,ORGANIC
1100,9/18/2022,Tecno,ORGANIC
2784,9/22/2022,Xiaomi,PAID
1101,9/18/2022,Xiaomi,ORGANIC
1102,9/18/2022,Infinix,ORGANIC
1103,9/18/2022,Realme,PAID
1104,9/18/2022,Infinix,PAID
1105,9/18/2022,Samsung,ORGANIC
1106,9/18/2022,Tecno,ORGANIC
1107,9/18/2022,Vivo,ORGANIC
1108,9/18/2022,Itel,ORGANIC
1109,9/18/2022,Tecno,ORGANIC
1110,9/18/2022,Realme,ORGANIC
1111,9/18/2022,Vivo,ORGANIC
1112,9/18/2022,Nokia,ORGANIC
1113,9/18/2022,Infinix,PAID
35,9/14/2022,Realme,PAID
1114,9/18/2022,Xiaomi,ORGANIC
1115,9/18/2022,Dcode,ORGANIC
1116,9/18/2022,Tecno,ORGANIC
1117,9/18/2022,Vivo,ORGANIC
1118,9/18/2022,Infinix,ORGANIC
1119,9/18/2022,Samsung,ORGANIC
1120,9/18/2022,Samsung,ORGANIC
1121,9/18/2022,Itel,ORGANIC
1122,9/18/2022,Xiaomi,ORGANIC
1123,9/18/2022,Samsung,PAID
1124,9/18/2022,Vivo,ORGANIC
1125,9/18/2022,Nokia,ORGANIC
1126,9/18/2022,Infinix,ORGANIC
1127,9/18/2022,Tecno,ORGANIC
1128,9/18/2022,Nokia,ORGANIC
1129,9/18/2022,Infinix,ORGANIC
1130,9/18/2022,Tecno,ORGANIC
1131,9/18/2022,Infinix,ORGANIC
1132,9/18/2022,Infinix,ORGANIC
1133,9/18/2022,Infinix,ORGANIC
1134,9/18/2022,Realme,ORGANIC
1135,9/18/2022,Infinix,ORGANIC
1136,9/18/2022,Itel,ORGANIC
1137,9/18/2022,Itel,ORGANIC
1138,9/18/2022,Itel,ORGANIC
1139,9/18/2022,Infinix,ORGANIC
1140,9/18/2022,Realme,ORGANIC
1141,9/18/2022,Realme,ORGANIC
1142,9/18/2022,Vivo,ORGANIC
1143,9/18/2022,Nokia,ORGANIC
1144,9/18/2022,Tecno,ORGANIC
1145,9/18/2022,Tecno,ORGANIC
1146,9/18/2022,Tecno,ORGANIC
1147,9/18/2022,Tecno,PAID
1148,9/18/2022,Tecno,ORGANIC
1149,9/18/2022,Itel,ORGANIC
1150,9/18/2022,Itel,ORGANIC
1151,9/18/2022,Samsung,ORGANIC
1152,9/18/2022,Realme,PAID
1154,9/18/2022,Tecno,PAID
1155,9/18/2022,Samsung,PAID
1156,9/18/2022,Samsung,ORGANIC
1157,9/18/2022,Infinix,ORGANIC
1158,9/18/2022,Vivo,ORGANIC
1159,9/18/2022,Samsung,ORGANIC
1160,9/18/2022,Xiaomi,ORGANIC
1161,9/18/2022,Realme,ORGANIC
1162,9/18/2022,Realme,ORGANIC
1163,9/18/2022,Samsung,PAID
1164,9/18/2022,Tecno,ORGANIC
1165,9/18/2022,Realme,ORGANIC
1166,9/18/2022,Vivo,PAID
1167,9/18/2022,Samsung,ORGANIC
1168,9/18/2022,Xiaomi,ORGANIC
1169,9/18/2022,Vivo,ORGANIC
1170,9/18/2022,Samsung,ORGANIC
1171,9/18/2022,Realme,ORGANIC
1172,9/18/2022,Samsung,PAID
1173,9/18/2022,Samsung,PAID
1174,9/18/2022,Samsung,PAID
1175,9/18/2022,Itel,PAID
1196,9/18/2022,Samsung,ORGANIC
1177,9/18/2022,Vivo,PAID
1178,9/18/2022,Samsung,ORGANIC
1179,9/18/2022,Samsung,ORGANIC
1180,9/18/2022,Realme,ORGANIC
1181,9/18/2022,Realme,ORGANIC
1182,9/18/2022,Realme,ORGANIC
1183,9/18/2022,Samsung,ORGANIC
1184,9/18/2022,Samsung,ORGANIC
1185,9/18/2022,Vivo,ORGANIC
1186,9/18/2022,Samsung,ORGANIC
1187,9/18/2022,Samsung,ORGANIC
1188,9/18/2022,Realme,ORGANIC
1189,9/18/2022,Samsung,ORGANIC
1190,9/18/2022,Vivo,ORGANIC
1191,9/18/2022,Nokia,PAID
1192,9/18/2022,Vivo,PAID
1193,9/18/2022,Realme,ORGANIC
1194,9/18/2022,Infinix,ORGANIC
1195,9/18/2022,Samsung,ORGANIC
1197,9/18/2022,Samsung,ORGANIC
1198,9/18/2022,Vivo,ORGANIC
1199,9/18/2022,Vivo,ORGANIC
1200,9/18/2022,Vivo,ORGANIC
1201,9/18/2022,Itel,PAID
1202,9/18/2022,Samsung,PAID
1203,9/18/2022,Infinix,PAID
1153,9/18/2022,Xiaomi,PAID
1204,9/18/2022,Infinix,PAID
1206,9/18/2022,Realme,ORGANIC
1243,9/19/2022,Infinix,ORGANIC
1205,9/18/2022,Tecno,PAID
1207,9/18/2022,Vivo,PAID
1208,9/18/2022,Vivo,PAID
1209,9/18/2022,Samsung,PAID
1210,9/18/2022,Samsung,PAID
1211,9/18/2022,Infinix,ORGANIC
1176,9/18/2022,Tecno,PAID
1212,9/18/2022,Itel,PAID
1213,9/18/2022,Infinix,PAID
1214,9/18/2022,Tecno,PAID
1216,9/18/2022,Itel,PAID
1215,9/18/2022,Samsung,PAID
1217,9/18/2022,Xiaomi,PAID
1218,9/18/2022,Samsung,PAID
1219,9/18/2022,Samsung,PAID
1220,9/18/2022,Xiaomi,PAID
1221,9/18/2022,Samsung,PAID
1222,9/18/2022,Vivo,ORGANIC
1223,9/18/2022,Tecno,ORGANIC
1224,9/18/2022,Infinix,ORGANIC
1225,9/18/2022,Itel,ORGANIC
1226,9/18/2022,Nokia,ORGANIC
1227,9/18/2022,Infinix,PAID
1228,9/19/2022,Infinix,PAID
1229,9/19/2022,Samsung,PAID
1230,9/19/2022,Realme,ORGANIC
1231,9/19/2022,Samsung,ORGANIC
1232,9/19/2022,Infinix,ORGANIC
1233,9/19/2022,Infinix,ORGANIC
1234,9/19/2022,Samsung,ORGANIC
1235,9/19/2022,Tecno,ORGANIC
1236,9/19/2022,Vivo,ORGANIC
1237,9/19/2022,Nokia,ORGANIC
1238,9/19/2022,Samsung,ORGANIC
1239,9/19/2022,Vivo,ORGANIC
1240,9/19/2022,Xiaomi,ORGANIC
1241,9/19/2022,Nokia,ORGANIC
1242,9/19/2022,Realme,ORGANIC
1244,9/19/2022,Dcode,ORGANIC
1245,9/19/2022,Nokia,ORGANIC
1246,9/19/2022,Vivo,ORGANIC
1247,9/19/2022,Infinix,ORGANIC
1248,9/19/2022,Tecno,ORGANIC
1249,9/19/2022,Tecno,ORGANIC
1250,9/19/2022,Itel,ORGANIC
1251,9/19/2022,Nokia,ORGANIC
1252,9/19/2022,Vivo,ORGANIC
1253,9/19/2022,Tecno,ORGANIC
1254,9/19/2022,Infinix,ORGANIC
1255,9/19/2022,Itel,ORGANIC
1256,9/19/2022,Realme,ORGANIC
1258,9/19/2022,Nokia,ORGANIC
1259,9/19/2022,Vivo,ORGANIC
1260,9/19/2022,Itel,ORGANIC
1261,9/19/2022,Tecno,ORGANIC
1262,9/19/2022,Realme,ORGANIC
1257,9/19/2022,Tecno,PAID
1263,9/19/2022,Xiaomi,ORGANIC
1264,9/19/2022,Nokia,ORGANIC
1265,9/19/2022,Itel,ORGANIC
1266,9/19/2022,Realme,PAID
1267,9/19/2022,Realme,PAID
1268,9/19/2022,Nokia,PAID
1269,9/19/2022,Samsung,PAID
1271,9/19/2022,Nokia,ORGANIC
1272,9/19/2022,Vivo,ORGANIC
1270,9/19/2022,Xiaomi,PAID
1273,9/19/2022,Tecno,ORGANIC
1274,9/19/2022,Infinix,PAID
1276,9/19/2022,Vivo,ORGANIC
1277,9/19/2022,Nokia,ORGANIC
1278,9/19/2022,Dcode,ORGANIC
1279,9/19/2022,Tecno,ORGANIC
1280,9/19/2022,Infinix,PAID
1281,9/19/2022,Nokia,ORGANIC
1282,9/19/2022,Tecno,ORGANIC
1283,9/19/2022,Itel,ORGANIC
1284,9/19/2022,Realme,ORGANIC
1285,9/19/2022,Itel,ORGANIC
1286,9/19/2022,Tecno,ORGANIC
1288,9/19/2022,Samsung,ORGANIC
1290,9/19/2022,Vivo,ORGANIC
1289,9/19/2022,Samsung,PAID
1291,9/19/2022,Itel,ORGANIC
1292,9/19/2022,Tecno,ORGANIC
1293,9/19/2022,Infinix,ORGANIC
1295,9/19/2022,Itel,ORGANIC
1296,9/19/2022,Tecno,PAID
1297,9/19/2022,Samsung,PAID
1298,9/19/2022,Realme,ORGANIC
1299,9/19/2022,Nokia,ORGANIC
1300,9/19/2022,Tecno,ORGANIC
1301,9/19/2022,Nokia,ORGANIC
1302,9/19/2022,Nokia,ORGANIC
1303,9/19/2022,Vivo,ORGANIC
1304,9/19/2022,Nokia,ORGANIC
1305,9/19/2022,Itel,ORGANIC
1306,9/19/2022,Nokia,ORGANIC
1307,9/19/2022,Samsung,ORGANIC
1308,9/19/2022,Tecno,ORGANIC
1275,9/19/2022,Vivo,ORGANIC
1294,9/19/2022,Samsung,PAID
1309,9/19/2022,Infinix,ORGANIC
1310,9/19/2022,Samsung,ORGANIC
1311,9/19/2022,Vivo,ORGANIC
1312,9/19/2022,Xiaomi,ORGANIC
1313,9/19/2022,Tecno,ORGANIC
1314,9/19/2022,Realme,ORGANIC
1315,9/19/2022,Nokia,ORGANIC
1316,9/19/2022,Infinix,ORGANIC
1317,9/19/2022,Itel,ORGANIC
1318,9/19/2022,Infinix,ORGANIC
1319,9/19/2022,Realme,ORGANIC
1320,9/19/2022,Itel,ORGANIC
1321,9/19/2022,Nokia,ORGANIC
1322,9/19/2022,Realme,ORGANIC
1323,9/19/2022,Xiaomi,ORGANIC
1324,9/19/2022,Samsung,ORGANIC
1326,9/19/2022,Tecno,ORGANIC
1327,9/19/2022,Infinix,ORGANIC
1328,9/19/2022,Itel,ORGANIC
1329,9/19/2022,Samsung,ORGANIC
1330,9/19/2022,Itel,ORGANIC
1331,9/19/2022,Infinix,ORGANIC
1332,9/19/2022,Infinix,ORGANIC
1333,9/19/2022,Tecno,ORGANIC
1334,9/19/2022,Nokia,ORGANIC
1335,9/19/2022,Samsung,ORGANIC
1336,9/19/2022,Dcode,ORGANIC
1337,9/19/2022,Infinix,ORGANIC
1338,9/19/2022,Vivo,PAID
1339,9/19/2022,Realme,PAID
1340,9/19/2022,Samsung,PAID
404,9/16/2022,Samsung,ORGANIC
1342,9/19/2022,Infinix,PAID
1344,9/19/2022,Samsung,PAID
1343,9/19/2022,Vivo,PAID
1345,9/19/2022,Xiaomi,PAID
1346,9/19/2022,Infinix,PAID
1347,9/19/2022,Tecno,PAID
1348,9/19/2022,Realme,PAID
1349,9/19/2022,Samsung,PAID
1351,9/19/2022,Tecno,ORGANIC
1352,9/19/2022,Vivo,ORGANIC
1355,9/19/2022,Itel,ORGANIC
1353,9/19/2022,Vivo,ORGANIC
1354,9/19/2022,Vivo,ORGANIC
1350,9/19/2022,Vivo,PAID
1356,9/19/2022,Infinix,ORGANIC
1357,9/19/2022,Itel,ORGANIC
1358,9/19/2022,Samsung,PAID
1341,9/19/2022,Vivo,PAID
1325,9/19/2022,Samsung,PAID
1359,9/19/2022,Realme,ORGANIC
1360,9/19/2022,Realme,ORGANIC
1361,9/19/2022,Samsung,ORGANIC
1362,9/19/2022,Vivo,ORGANIC
1363,9/19/2022,Realme,ORGANIC
1364,9/19/2022,Realme,ORGANIC
1365,9/19/2022,Nokia,ORGANIC
1366,9/19/2022,Samsung,ORGANIC
1367,9/19/2022,Realme,ORGANIC
1368,9/19/2022,Realme,ORGANIC
1369,9/19/2022,Xiaomi,ORGANIC
1370,9/19/2022,Realme,ORGANIC
1371,9/19/2022,Vivo,ORGANIC
1373,9/19/2022,Realme,ORGANIC
1374,9/19/2022,Realme,ORGANIC
1375,9/19/2022,Vivo,ORGANIC
1376,9/19/2022,Realme,ORGANIC
1377,9/19/2022,Nokia,ORGANIC
1378,9/19/2022,Vivo,ORGANIC
1379,9/19/2022,Realme,ORGANIC
1380,9/19/2022,Realme,ORGANIC
1381,9/19/2022,Realme,ORGANIC
1382,9/19/2022,Realme,ORGANIC
1383,9/19/2022,Realme,ORGANIC
1384,9/19/2022,Realme,ORGANIC
1385,9/19/2022,Samsung,ORGANIC
1386,9/19/2022,Realme,ORGANIC
1387,9/19/2022,Samsung,ORGANIC
1388,9/19/2022,Realme,ORGANIC
1389,9/19/2022,Samsung,ORGANIC
1390,9/19/2022,Realme,ORGANIC
1391,9/19/2022,Samsung,ORGANIC
1392,9/19/2022,Realme,ORGANIC
1393,9/19/2022,Itel,PAID
1394,9/19/2022,Samsung,PAID
1395,9/19/2022,Realme,PAID
1396,9/19/2022,Itel,ORGANIC
1397,9/19/2022,Itel,ORGANIC
1398,9/19/2022,Itel,ORGANIC
1399,9/19/2022,Itel,ORGANIC
